# [ca]_0	Values[moles_bound_ca_per_moles_cam]	
1e-08	0.0142638	
1.12202e-08	0.0159992	
1.25893e-08	0.0179449	
1.41254e-08	0.0201264	
1.58489e-08	0.0225719	
1.77828e-08	0.0253131	
1.99526e-08	0.0283854	
2.23872e-08	0.0318283	
2.51189e-08	0.0356859	
2.81838e-08	0.0400072	
3.16228e-08	0.0448472	
3.54813e-08	0.0502668	
3.98107e-08	0.0563337	
4.46684e-08	0.0631233	
5.01187e-08	0.070719	
5.62341e-08	0.0792131	
6.30957e-08	0.0887076	
7.07946e-08	0.0993148	
7.94328e-08	0.111158	
8.91251e-08	0.124373	
1e-07	0.139107	
1.12202e-07	0.155518	
1.25893e-07	0.173782	
1.41254e-07	0.19408	
1.58489e-07	0.21661	
1.77828e-07	0.241578	
1.99526e-07	0.269197	
2.23872e-07	0.299686	
2.51189e-07	0.333262	
2.81838e-07	0.370136	
3.16228e-07	0.410505	
3.54813e-07	0.454542	
3.98107e-07	0.502383	
4.46684e-07	0.554118	
5.01187e-07	0.609773	
5.62341e-07	0.6693	
6.30957e-07	0.732561	
7.07946e-07	0.799319	
7.94328e-07	0.86924	
8.91251e-07	0.941888	
1e-06	1.01675	
1.12202e-06	1.09324	
1.25893e-06	1.17075	
1.41254e-06	1.24869	
1.58489e-06	1.32651	
1.77828e-06	1.40373	
1.99526e-06	1.48001	
2.23872e-06	1.55513	
2.51189e-06	1.62903	
2.81838e-06	1.70177	
3.16228e-06	1.77355	
3.54813e-06	1.84467	
3.98107e-06	1.91551	
4.46684e-06	1.9865	
5.01187e-06	2.05808	
5.62341e-06	2.13071	
6.30957e-06	2.20476	
7.07946e-06	2.28056	
7.94328e-06	2.35832	
8.91251e-06	2.43811	
1e-05	2.51986	
1.12202e-05	2.60333	
1.25893e-05	2.6881	
1.41254e-05	2.77362	
1.58489e-05	2.8592	
1.77828e-05	2.94408	
1.99526e-05	3.02745	
2.23872e-05	3.10851	
2.51189e-05	3.18653	
2.81838e-05	3.26088	
3.16228e-05	3.33105	
3.54813e-05	3.39668	
3.98107e-05	3.45756	
4.46684e-05	3.5136	
5.01187e-05	3.56485	
5.62341e-05	3.61143	
6.30957e-05	3.65357	
7.07946e-05	3.69151	
7.94328e-05	3.72555	
8.91251e-05	3.75602	
0.0001	3.7832	
0.000112202	3.80743	
0.000125893	3.82898	
0.000141254	3.84813	
0.000158489	3.86513	
0.000177828	3.88023	
0.000199526	3.89362	
0.000223872	3.9055	
0.000251189	3.91604	
0.000281838	3.92538	
0.000316228	3.93368	
0.000354813	3.94104	
0.000398107	3.94757	
0.000446684	3.95338	
0.000501187	3.95853	
0.000562341	3.9631	
0.000630957	3.96717	
0.000707946	3.97078	
0.000794328	3.97399	
0.000891251	3.97685	
0.001	3.97939	
